25,7f,29,7d,27,ff80,25,7d,26,ff83,38,ff82,ffbf,ff9e,ff9b,ff99
ffa5,ffa5,ffac,ffa4,ffbe,ff92,ffcf,ff96,ffc7,ff93,ffa5,ff98,ffa4,ffa2,ffbc,ff9d
5b,ff90,29,ff86,26,ff80,29,7d,2c,7e,2f,7b,33,7c,26,7a
25,7f,25,7d,25,7d,23,7c,4a,ff83,4f,7b,44,7e,51,78
5b,6e,61,70,64,69,69,6d,ff84,65,7d,6c,7b,61,74,6f
23,7e,20,7c,22,7f,1f,7c,26,7e,1d,7d,1e,7d,21,7c
43,72,4b,71,53,6e,50,6e,43,6e,49,6e,40,70,3a,72
53,67,53,6f,3a,6f,3f,71,41,6e,3a,70,59,6a,49,72
2e,7c,26,7a,27,7e,24,7c,21,7e,22,7d,25,7e,20,7d
1e,7e,1c,7e,20,7e,20,7e,1c,7f,16,7f,18,7e,19,7e
1a,7d,1b,7d,1f,7c,23,7c,1f,7e,19,7e,1e,7f,1e,7e
22,7d,23,7c,24,7c,28,7b,2d,7a,2e,78,2b,7b,2f,79
39,74,44,74,2a,7a,36,ff84,49,72,39,74,3d,70,52,72
4b,6c,4e,6d,4f,6c,44,70,48,6d,50,72,2b,7a,34,78
57,70,44,72,44,6c,55,73,56,67,67,71,40,79,33,78
3c,ff8b,ffb8,ff87,ffc1,ff98,ffba,ff8c,ffd1,ff89,ffe0,ff86,ffd6,ff89,ffd5,ff83
ffd5,ff85,ffe4,ff82,ffe4,ff81,ffe5,ff80,ffcc,ff91,ffbd,ff8d,ffd1,ff8b,ffdb,ff84
ffd7,ff86,ffe0,ff80,7e,ff81,5c,77,5a,76,54,71,40,7e,4e,77
47,7c,48,77,55,79,54,79,ff9a,ffa7,ff9f,ffa3,ffae,ff9b,ffc0,ff9c
ffb5,ffa0,ffa5,ff9f,ffaa,ffa1,ffb9,ff9b,ffcb,ff8f,ffd2,ff86,ffa8,ffa2,ff94,ff9d
ff87,ffa0,ff96,ffac,59,7c,56,79,51,71,48,71,4f,75,36,79
3d,ff80,45,7e,2a,ff81,25,7c,20,7f,24,7e,25,7f,25,7e
22,7f,24,7e,22,7f,23,7e,25,ff8c,ffa4,ff88,ffac,ff9f,ffb6,ff99
ffc0,ff96,ffc7,ff95,ffd8,ff86,ffdc,ff89,ffca,ff94,ffae,ff92,ffae,ffa0,ffba,ff99
66,ff8e,29,ff84,27,ff80,29,7d,2b,7e,2f,7b,2a,7e,29,7c
25,7f,21,7e,26,ff81,3e,7d,2d,ff80,28,7e,2c,7c,2e,7b
2d,78,35,7b,3a,6d,54,76,5b,6a,46,6f,48,69,44,72
27,7e,1f,7c,1d,7f,1d,7e,21,7d,24,7c,35,79,36,76
37,71,57,6f,48,71,46,6e,30,73,45,72,3e,71,39,74
52,6a,55,70,39,73,32,75,32,72,3e,75,41,71,3a,72
2d,7c,2c,79,2a,7c,2c,7a,2c,7e,27,7b,2a,7d,27,7c
1d,7e,1c,7e,30,7b,22,7a,1d,7d,1f,7e,1b,7e,22,7d
25,7d,2b,7b,29,7d,1f,7c,18,7e,1c,7e,22,7e,21,7d
2a,7d,29,7b,2f,7c,2c,7a,2d,78,3e,77,44,72,36,73
40,73,41,73,46,77,2c,75,30,76,3e,76,38,72,48,74
37,71,3d,73,49,6f,47,72,5c,6b,55,72,2c,7c,2f,7b
3f,79,3b,78,38,76,4d,77,5b,71,55,72,37,ff8c,ffa7,ff89
ffb8,ff9a,ffba,ff8d,ffdb,ff87,ffdf,ff82,ffd3,ff8d,ffca,ff89,ffbd,ff9f,ffaa,ff9a
ffb8,ff9d,ffb3,ff9b,ffb5,ff99,ffc6,ff93,ffd1,ff93,ffbc,ff92,ffc4,ff95,ffc5,ff8c
ffcd,ff8a,ffe0,ff84,ffe3,ff84,ffe2,ff81,ffc2,ff84,75,ff80,5a,76,4f,75
55,72,59,72,53,7c,43,78,ffa6,ff9f,ffb5,ff99,ffcc,ff8f,ffcc,ff8b
ffb9,ff9c,ffb0,ff97,ffb1,ff9d,ffbf,ff95,ffd2,ff8f,ffc2,ff85,ffa0,ffa3,ff8c,ffa1
ff93,ff9c,ffa4,ffa2,43,7b,43,7a,4b,75,47,71,4f,6b,60,70
4f,75,3e,75,2b,ff80,42,7f,30,ff82,23,7c,23,7f,22,7e
22,7f,22,7e,25,ff80,2a,7d,73,ff92,ffbe,ff89,ffdc,ff88,ffdd,ff84
ffdf,ff85,ffdf,ff83,ffe2,ff82,ffe1,ff81,ffda,ff8b,ffc6,ff86,ffbe,ff96,ffcc,ff8d
49,ff8b,2b,7e,2c,ff80,34,7c,33,7e,33,7b,30,7f,27,7d
27,7f,24,7e,2b,7f,23,7d,21,ff80,25,7e,31,7c,31,7b
32,79,32,79,30,78,2f,7a,3f,6d,53,75,56,68,55,71
2b,7c,3c,78,3e,7b,3a,77,3c,78,36,75,3c,77,3a,74
59,71,37,71,3a,73,3d,72,48,6c,3a,70,50,6d,41,6f
39,75,3b,74,3b,6e,3b,73,37,74,43,73,3b,7a,2f,76
2b,7e,28,7c,2d,7c,2f,79,21,7e,26,7c,25,7c,22,7c
20,7b,2d,7a,42,72,3e,70,4b,6e,54,6f,40,78,31,77
2d,7d,2f,7a,35,7c,28,7a,23,7d,2d,7b,29,7e,29,7b
35,7b,34,78,31,7b,36,79,3b,77,33,77,43,74,39,76
37,76,3c,73,45,70,52,70,2a,77,3f,77,38,74,37,74
3f,77,26,77,28,77,35,78,2c,7d,21,7b,21,7e,32,7e
30,77,45,77,2a,7c,3a,7a,4c,79,4e,7b,ffb7,ff9b,ffb3,ff8f
ffd5,ff8b,ffd5,ff86,ffce,ff91,ffc8,ff8b,ffbc,ff9c,ffb4,ff98,ffae,ffa0,ffb6,ff9e
ffb5,ffa0,ffaf,ff9e,ffb3,ff9c,ffbb,ff97,ffcb,ff8d,ffd8,ff87,ffdf,ff88,ffd5,ff85
ffdf,ff86,ffdb,7f,ffd8,ff8b,ffd3,ff83,ffc3,ff98,ff9e,ff8e,50,ff80,3e,7c
4b,7a,4e,75,51,7e,4b,7a,ffb6,ff90,ffcf,ff86,ffd0,ff8d,ffd0,ff85
ffcc,ff93,ffc3,ff89,ffc3,ff93,ffcc,ff8a,ffc0,ff94,ffbc,ff88,ffb7,ff9d,ffa8,ff93
ffa8,ff95,ff9f,ff93,3c,7c,3d,77,41,73,51,72,4e,6f,5d,71
34,76,40,75,38,ff81,2b,7d,34,ff81,23,7e,20,7f,21,7e
21,7f,29,7d,32,ff81,27,7c,ffa6,ff89,ffbd,ff83,ffe3,ff82,ffe3,7d
ffe2,ff81,ffe2,7e,ffdf,ff81,ffdf,7e,ffde,ff87,ffd3,7e,ffd9,ff8a,ffd3,7f
30,ff87,2b,7c,29,ff80,32,7c,30,7e,2c,7a,29,7f,2f,7d
27,7f,26,7e,25,ff80,32,7d,30,ff81,31,7c,2c,7c,3d,7a
51,6f,53,72,4b,6b,47,72,44,6e,4b,72,59,6d,5c,70
35,7a,35,76,47,74,43,71,4a,72,37,71,38,75,41,73
47,6f,48,71,42,6f,46,71,3e,6d,48,70,43,74,36,75
3d,77,2d,76,32,75,36,75,2b,77,31,77,25,7d,25,7b
24,7e,23,7c,2f,78,37,76,30,7c,24,7a,49,72,4d,71
3a,79,39,72,3c,78,38,74,42,72,47,73,3d,76,2c,76
22,7e,26,7c,2a,7c,2e,7a,2e,7d,2e,79,38,7c,3c,76
3b,79,37,75,3b,77,40,73,3b,78,2a,76,3e,74,40,74
4c,6e,4c,70,51,6d,59,6d,54,6c,48,6f,50,6e,48,72
52,74,35,74,37,75,3c,76,23,7e,20,7d,2b,ff81,3b,7c
2a,7f,2c,7c,41,77,50,77,41,ff8b,ffa8,ff88,ffb5,ff93,ffd9,ff8a
ffd4,ff92,ffc0,ff8a,ffb8,ff9b,ffbc,ff96,ffb2,ffa1,ffac,ff9d,ffb3,ff9d,ffb9,ff9c
ffb2,ffa0,ffb1,ff9c,ffae,ffa1,ffb2,ff9a,ffbf,ff94,ffcc,ff8c,ffd6,ff88,ffdf,ff81
ffd9,ff8c,ffcc,ff83,ffc5,ff97,ffbd,ff8d,ffad,ffa1,78,ff98,45,7f,3d,79
48,7c,4e,78,47,7d,3b,7b,ff88,ff8a,ffcc,7d,ffcc,ff86,ffd0,ff80
ffd0,ff8c,ffd3,7e,ffd7,ff8b,ffc3,7f,ffb8,ff8d,ffbf,ff88,ffcd,ff8f,ffc6,ff80
ffc4,ff87,64,ff82,49,79,3d,74,3d,79,44,73,3d,79,30,78
2b,ff81,48,7b,57,ff89,44,76,29,7f,22,7e,21,7f,24,7f
3a,ff85,56,79,41,ff83,2c,78,4e,7f,ffba,ff80,ffcb,ff84,ffd4,7d
ffcd,7f,ffc5,7f,ffc8,7f,ffd0,ff80,ffd2,ff87,ffd2,7b,ffc2,ff89,ffa7,7e
30,ff83,2a,7c,28,ff81,25,7d,24,ff80,25,7e,2b,7f,2c,7d
2b,7f,2a,7d,34,7d,37,79,37,7b,3a,77,39,78,34,77
35,78,4d,75,54,72,4e,71,48,70,3e,74,32,77,23,78
2f,79,5a,75,4e,6d,5d,70,59,6c,4c,70,4e,72,47,72
36,77,38,76,3e,7a,2f,79,28,7b,26,7a,38,75,37,75
33,7a,2d,77,23,7c,27,7a,1f,7e,1e,7d,16,7f,1b,7d
20,7f,20,7d,32,79,2c,78,2a,7c,28,7a,2d,79,31,78
49,74,34,75,37,74,36,75,2d,76,38,76,41,76,2e,75
2e,7d,2b,7b,2c,7d,2b,7a,2b,7d,30,78,41,75,50,70
3c,75,3f,73,47,6e,41,71,45,73,30,73,3b,77,4a,73
36,75,38,73,3b,77,28,76,22,7a,20,7b,2d,79,29,79
2d,7c,2e,7b,36,7d,26,7b,29,ff80,2f,7e,35,ff82,37,7d
30,ff81,29,7e,27,ff81,28,7f,ff8e,ff99,ffb4,ff8d,ffd5,ff8c,ffd4,ff85
ffc0,ff9e,ffab,ff97,ffb2,ffa0,ffaf,ff9c,ffb2,ff9f,ffb3,ff9d,ffb8,ff9c,ffbb,ff9a
ffb3,ffa0,ffb0,ff9b,ffad,ffa0,ffb2,ff9b,ffc5,ff93,ffcc,ff8b,ffd0,ff8c,ffd6,ff83
ffe0,ff8c,ffc4,ff84,ffb4,ffa2,ffa5,ff9a,ff9c,ffa0,6d,ff99,3a,ff83,36,7c
34,ff82,37,7b,45,77,44,76,3f,ff80,ff93,7b,ffac,7e,ffb5,ff83
ffc1,ff87,ffcd,7a,ffb4,7f,ffa8,ff86,ffb6,ff86,ffc1,ff84,ffc9,ff86,ffbf,7c
67,7f,33,7a,37,7a,3e,76,49,74,55,6f,5b,71,4a,72
30,7c,29,7b,33,ff81,2e,76,28,7e,38,7c,2a,7f,2d,7d
2b,ff80,28,7c,27,7d,2c,7c,2c,7b,31,7b,6d,70,ff90,ff86
ff89,6b,ff87,ff8c,ff97,78,ffb1,ff86,ffad,ff83,ffa6,ff82,4c,ff85,34,7c
30,ff83,29,7b,26,ff81,2d,7d,2e,7e,2d,7c,2b,7f,2a,7d
2a,7e,32,7c,40,7d,48,74,48,7b,43,73,3c,7a,3d,76
3d,7d,30,78,2d,7d,27,7b,2d,7b,41,79,40,79,28,78
2c,7b,2b,79,36,75,3a,74,36,7b,28,78,20,7d,26,7c
28,7a,31,78,27,7a,2a,79,2a,7b,24,79,2a,7b,32,78
39,7a,2b,78,2c,7e,2d,7a,23,7f,1c,7d,19,7e,1c,7e
1e,7f,20,7e,2d,7a,29,79,31,78,38,78,2e,7d,34,79
2f,78,33,78,31,79,2c,77,38,77,36,76,2f,7c,27,7a
22,7c,2c,7b,35,79,3d,74,39,79,33,76,3d,76,46,74
3b,75,41,73,42,77,34,75,2a,7c,25,79,24,7a,39,78
36,78,34,76,24,7e,1d,7d,20,7d,28,7d,34,7a,31,7a
24,7f,27,7e,27,7f,27,7f,28,ff80,24,7e,38,ff84,36,7a
3d,ff84,31,7b,2c,ff88,5c,ff83,ffb9,ff92,ffd7,ff88,ffd4,ff8e,ffca,ff88
ffb0,ffa1,ffae,ff9c,ffb6,ff9c,ffb8,ff9b,ffb6,ff99,ffc2,ff98,ffc0,ff98,ffbc,ff96
ffb4,ffa0,ffb0,ff9c,ffa7,ffa5,ffaa,ff9f,ffb4,ff9b,ffc0,ff91,ffcc,ff8f,ffd2,ff85
ffda,ff8b,ffc0,ff85,ff9e,ffa5,ff96,ffa4,ff9f,ff9c,60,ff97,2d,ff83,32,7c
33,7f,31,7b,36,7d,30,7a,3a,7e,33,7b,4a,75,6f,ff83
ff83,72,ff89,ff88,73,66,ff84,ff92,ff9a,79,ff94,ff83,6d,78,45,77
41,7a,43,75,39,7a,3e,77,43,77,42,72,56,70,52,6e
43,77,2d,76,2d,7d,2f,7b,30,7d,2b,7b,27,7e,29,7c
2b,7e,32,7b,2c,7f,2a,7c,32,7c,31,7b,2b,7a,7a,7a
ff96,7f,ffc7,ff82,ffc7,ff8d,ffd4,ff88,ffbc,ff95,ffc1,ff8f,ffd0,ff8f,39,ff84
33,ff82,2a,7b,28,ff81,2a,7c,2b,7f,2d,7b,2b,7f,2f,7b
2c,7f,25,7c,2a,7e,38,79,3b,7d,37,77,30,7e,28,7a
29,7f,24,7d,27,7e,47,7b,68,76,62,6d,65,78,59,6e
24,7d,2f,7d,2d,7b,31,78,32,7c,24,7a,1c,7d,1c,7e
1b,7b,27,7b,3b,74,41,76,3f,7a,23,79,26,7b,2e,7a
3c,73,35,74,24,7e,23,7c,1f,7f,1a,7d,1b,7e,1c,7d
21,7e,25,7d,22,7a,2d,79,37,78,31,77,2e,79,2b,77
1f,79,29,79,3e,74,28,75,23,7d,22,7b,2d,7d,2d,7b
2c,7c,20,7b,37,79,2f,77,24,7c,2f,7b,43,75,41,73
3f,73,44,71,24,7c,27,7a,24,7e,1f,7d,21,7f,1e,7e
1d,ff80,3a,7d,34,ff80,1e,7d,1e,7d,32,7c,34,7a,37,78
3c,78,3c,78,2d,7e,22,7d,23,7f,25,7f,2d,ff80,2a,7e
2d,ff83,2a,7d,2a,ff8f,ff9e,ff86,ffd5,ff8c,ffd3,ff84,ffc4,ff97,ffc0,ff8f
ffb3,ff9c,ffbd,ff99,ffbd,ff99,ffbd,ff96,ffc7,ff93,ffc6,ff90,ffc2,ff96,ffbc,ff93
ffae,ffa5,ffa4,ff9e,ffa7,ffa4,ffad,ff9f,ffba,ff98,ffc3,ff91,ffcb,ff91,ffce,ff86
ffd1,ff91,ffb3,ff88,ff93,ffa2,ff9c,ffa5,ffaf,ff95,5e,ff8c,43,7b,43,75
3e,76,49,76,4d,77,4b,75,2f,7f,30,7c,32,7d,2e,7b
ff91,6d,ff87,77,36,78,3a,79,3f,7a,3f,76,41,76,49,74
4e,75,4c,71,55,71,51,72,4f,74,4b,71,5b,6c,5c,6e
42,75,2b,75,28,7c,2f,7b,32,7a,2e,7b,2b,7e,25,7d
2e,7f,32,7b,2d,7f,2c,7b,2c,7e,2c,7b,30,76,ffa0,79
ffb0,ff8b,ffcd,ff86,ffb7,ff9e,ffaa,ff97,ffbc,ff8b,ffbc,ff98,ffbd,ff95,ff8e,ff8b
33,ff84,2d,7c,2b,ff82,29,7c,28,ff82,26,7d,2b,ff80,2d,7c
2c,ff80,2c,7c,30,7c,38,7b,35,7d,29,7b,29,7f,2a,7d
2c,7f,27,7c,31,7b,7c,75,78,7c,ffa1,71,7b,7d,79,70
43,72,48,72,3e,77,30,75,28,7e,25,7d,20,7e,21,7e
20,7f,1d,7e,1f,7e,1e,7d,24,7c,22,7b,35,77,3c,76
3d,77,29,77,23,7e,21,7c,2c,7e,1c,7c,1a,7f,1c,7e
21,7e,27,7c,26,7e,22,7c,1f,7b,35,7b,29,7c,26,7b
25,7c,2e,7b,27,7d,1e,7c,28,7b,2e,7b,2d,7c,24,7b
31,78,3a,77,33,78,39,76,3d,76,46,74,40,76,3f,75
2d,7d,21,7a,24,7e,28,7c,20,7f,1f,7d,23,7f,20,7d
2d,ff82,36,7d,3c,ff82,36,7c,38,7e,3c,7b,3f,76,50,73
49,74,52,70,3c,7f,24,7a,22,ff80,22,7f,1f,ff80,24,7e
33,ff81,35,7a,39,ff8b,ffce,ff86,ffd6,ff8e,ffcd,ff84,ffca,ff93,ffc6,ff8c
ffc2,ff94,ffc8,ff90,ffc8,ff91,ffce,ff8e,ffce,ff8f,ffcb,ff8b,ffc5,ff98,ffb5,ff93
ffaa,ffa5,ffa6,ffa0,ffa7,ffa5,ffa9,ff9e,ffae,ff9f,ffb7,ff97,ffc0,ff96,ffc7,ff8a
ffcd,ff93,ffaf,ff8a,ff95,ff99,ffb9,ff9d,ff9e,ff8c,55,ff82,46,79,4f,75
46,76,3d,76,47,75,4e,73,3c,7d,2f,7a,34,7b,50,79
ff95,68,64,75,3c,7b,43,77,49,75,43,73,52,73,4d,70
4c,74,4d,71,44,75,3b,74,54,70,55,73,46,74,39,73
2d,7c,30,79,3d,7c,3c,78,39,7c,2b,79,29,7f,2b,7c
32,7f,32,7a,32,7f,34,7a,31,7f,34,7b,ff80,73,ff9e,7b
ffcb,ff94,ffb6,ff88,ffb3,ff99,ffbe,ff98,ffca,ff83,ffc5,ff90,ffbb,ff97,ffcb,ff8e
33,ff89,35,7d,30,ff82,30,7c,2f,ff80,2e,7b,2c,7f,2c,7b
3b,ff81,36,7c,38,7b,3c,79,3b,7f,29,7a,29,ff80,2d,7d
29,7f,2c,7c,5f,7c,7a,71,ffdb,ff84,ffe9,7d,ffe2,7f,ffe9,7f
33,79,21,79,3a,77,2d,78,24,7d,2d,7b,29,7d,22,7c
24,7e,26,7c,29,7d,27,7c,25,7b,2d,7a,37,77,40,74
2e,7b,2e,79,21,7e,21,7c,2c,7d,20,7c,1e,7e,27,7d
23,7e,20,7d,20,7f,1c,7e,1a,7e,19,7d,26,7a,2c,79
33,7a,2d,78,37,78,32,77,2c,7c,2a,79,25,7c,2e,79
33,77,36,75,39,75,3c,74,39,74,40,71,4c,6d,45,72
41,79,2a,77,20,7d,1d,7c,1c,7f,1f,7e,24,ff80,2e,7b
48,ff83,3d,76,3a,7b,45,76,44,ff85,62,72,6d,ff83,43,6f
4c,7b,6a,70,77,7c,4d,6d,31,ff80,39,7e,2f,ff82,33,7e
36,ff80,32,7a,5a,ff8b,ffdc,ff83,ffd6,ff8b,ffd5,ff82,ffd6,ff8c,ffd2,ff86
ffd0,ff8b,ffd5,ff89,ffd7,ff89,ffd7,ff86,ffcf,ff8d,ffd2,ff89,ffbd,ff9a,ffb9,ff94
ffac,ffa5,ffa2,ff9f,ffa5,ffa6,ffaa,ff9e,ffb3,ff9c,ffbf,ff93,ffca,ff90,ffcf,ff85
ffc9,ff97,ff94,ff93,ffaa,ff90,ffd1,ff90,ffb3,ff88,3b,79,3d,7e,4c,78
33,7d,36,7a,43,75,55,74,4e,78,44,75,3f,74,ff82,76
ff8d,6a,45,74,3a,7b,3d,77,4b,77,46,72,4b,74,45,71
36,79,51,74,35,7a,4f,77,5a,7a,38,73,33,7d,32,78
46,ff80,3f,78,42,ff80,40,78,3a,ff85,35,7c,32,ff88,38,7d
40,ff89,47,7d,45,ff89,3a,7b,33,ff84,47,7a,ff9d,75,ffae,7c
ffc2,ff8e,ffd3,ff81,ffce,ff8a,ffd6,ff87,ffdc,ff80,ffd5,ff85,ffd0,ff8c,ffd8,ff83
5a,ff89,35,7a,34,ff82,34,7a,51,79,65,72,61,70,60,6d
5c,73,50,71,3e,7b,33,77,3b,ff82,32,7b,2e,ff80,2c,7c
2e,ff80,2f,7a,6f,7f,ffc0,75,ffde,ff84,ffe6,7f,ffe3,ff83,ffd8,7f
38,79,2d,79,1e,7a,2c,7a,2a,7b,2a,7b,22,7e,1e,7d
20,7d,2b,7b,44,77,3e,73,33,7a,34,77,2d,7b,2a,7a
22,7d,2d,7b,26,7c,22,7b,23,7d,2b,7c,25,7e,28,7c
25,7f,23,7d,20,7f,1d,7d,1c,7f,24,7e,1f,7e,1e,7d
1c,7c,2e,7b,26,79,27,78,1f,7d,1d,7b,2f,78,35,77
30,76,3d,75,31,78,33,77,35,75,39,75,42,6c,49,71
4e,6f,48,6e,5d,6e,56,70,42,76,43,77,49,ff80,2f,78
2b,7f,30,79,6b,79,58,6d,59,7b,66,71,ff83,7f,72,6b
67,7e,ff8a,6e,5f,79,40,71,53,7f,4b,77,76,ff80,56,73
3a,ff83,34,7a,7b,ff8b,ffdd,7f,ffd6,ff8a,ffd9,ff81,ffdd,ff87,ffdb,ff81
ffdd,ff86,ffdc,ff83,ffdd,ff86,ffde,ff82,ffdb,ff88,ffd5,ff85,ffcc,ff95,ffbd,ff8e
ffae,ffa0,ffb0,ff9b,ffaf,ffa0,ffb4,ff97,ffc0,ff96,ffc8,ff8a,ffd1,ff8c,ffd6,ff81
ffb6,ff98,ffa4,ff92,ffc7,ff89,ffd6,ff86,ff80,ff82,58,77,37,7e,2d,7a
29,7e,4a,79,67,7b,45,70,29,7c,33,79,4d,6d,ff92,77
6c,6f,4b,73,5d,76,50,70,54,74,72,6d,5d,73,47,6e
59,76,7f,6d,4f,77,ff89,6d,7a,74,52,6e,41,7f,43,78
41,ff84,47,7b,ff9e,ff8f,ffdb,ff88,ffe5,ff84,ffe1,7f,ffde,ff86,ffdc,7f
ffdc,ff87,ffdd,7e,ffe0,ff85,ffe1,7e,ffd6,ff8a,ff8b,7e,ff9c,7f,ffad,ff80
ffc1,ff89,ffdc,7e,ffdb,ff85,ffdc,7f,ffd7,ff81,ffd5,ff81,ffd9,ff86,ffdb,7c
6c,ff8d,3c,7b,3a,ff88,35,7a,3e,ff82,47,76,71,77,6d,6f
66,71,67,6c,65,70,63,6d,60,76,47,70,33,7e,32,79
33,7f,34,7a,ff9f,ff84,ffd3,78,ffe1,ff86,ffd9,7b,ffda,ff87,ffd8,7f
20,7d,25,7c,1a,7e,1c,7d,21,7e,27,7d,2a,7e,2b,7c
34,7d,32,79,2d,7c,27,7a,28,7c,2b,7b,28,7a,2f,79
3e,7d,22,7a,2a,7b,28,7b,30,7a,31,78,24,7d,22,7b
2b,7c,2c,7b,2c,7e,21,7c,1d,7f,25,7d,29,7e,25,7c
27,7e,25,7c,2f,7b,31,79,32,7c,2b,79,21,7c,2a,7b
31,7a,34,78,34,7c,2c,78,2a,79,38,79,30,72,43,76
33,71,46,73,52,71,4f,6e,5d,6c,5c,6f,2f,7f,39,77
55,ff83,70,70,79,7a,57,6b,50,71,4c,71,5d,68,59,6d
4e,60,65,6f,74,6a,67,6f,70,73,61,71,44,7f,50,75
70,ff82,6e,6f,7d,ff8b,ffde,7c,ffdc,ff86,ffe0,7d,ffe0,ff86,ffdc,7f
ffdf,ff85,ffdf,ff80,ffdf,ff85,ffe1,ff81,ffde,ff87,ffdb,ff82,ffcd,ff90,ffcb,ff89
ffc0,ff99,ffb8,ff90,ffb8,ff9b,ffbc,ff90,ffc8,ff90,ffd3,ff85,ffd8,ff8b,ffc6,ff80
ffb3,ff98,ffb8,ff90,ffd4,ff86,ffc1,7d,48,7c,53,71,62,7c,78,71
49,7c,55,6e,7a,7a,4a,6e,30,7e,2f,7a,73,69,ff8c,7b
46,75,42,75,40,77,5e,70,48,77,41,70,5c,6f,5b,6d
6a,74,77,69,ff8f,71,6c,69,64,64,5f,6d,38,79,60,72
76,ff84,ff88,79,ffd2,ff8a,ffe2,ff85,ffe6,ff84,ffd6,7f,ffd2,ff8d,ffd1,ff81
ffcf,ff8f,ffd0,ff81,ffd2,ff8b,ffda,ff81,ffd9,ff8a,ffd5,ff81,ffd2,ff8d,ffcf,ff82
ffce,ff8c,ffd3,ff82,ffd3,ff8a,ffd7,ff83,ffd9,ff88,ffdc,ff80,ffd8,ff86,ffe2,7e
ffe3,ff83,ffe4,ff80,ffe4,ff89,ffc0,ff81,ffab,ff83,ffe6,7e,ffb5,7b,69,7a
6c,78,76,6f,71,72,6b,6d,69,71,6c,6c,69,73,5c,6d
42,7d,3c,76,ff82,ff82,ffc0,75,ffcb,ff87,ffdd,7a,ffd5,ff83,ffd5,7d
17,7f,15,7f,15,7f,16,7f,16,7f,16,7f,16,7f,19,7f
2d,7b,24,7b,1a,7d,37,7c,1f,7d,31,7c,1b,7c,6d,73
78,79,24,70,1e,7d,22,7c,2c,7a,33,77,30,7d,27,78
25,7c,28,7b,30,79,37,78,32,7b,2f,79,28,7e,27,7b
25,7c,3a,7a,3d,7a,31,76,22,7c,29,7a,38,7a,36,76
2f,7b,37,77,3d,77,3c,74,3f,77,40,77,44,70,37,75
49,6f,33,74,2a,79,2a,78,29,7d,37,77,48,7b,4c,75
47,ff80,5d,70,50,7a,43,71,5f,6d,50,70,54,64,4f,71
54,62,53,70,4c,65,56,72,52,68,4f,72,64,7c,57,6f
44,ff83,43,76,58,ff8a,ffdf,7d,ffdc,ff86,ffdf,7b,ffdc,ff86,ffdd,7e
ffdd,ff86,ffde,7f,ffe1,ff85,ffdd,7f,ffde,ff87,ffdb,7f,ffdb,ff8b,ffd0,ff81
ffc4,ff94,ffc6,ff89,ffc9,ff92,ffcb,ff85,ffcf,ff8d,ffd5,ff80,ffc7,ff92,ffb9,ff86
ffc5,ff8f,ffc6,ff86,ffc6,ff80,72,72,6d,7d,6c,69,7a,7d,ff80,67
ff84,7b,ff85,66,55,77,50,6d,5a,74,41,73,ff8d,69,6c,7c
2a,7d,2c,7a,30,76,42,75,55,71,41,70,45,75,41,72
56,6c,6e,6c,72,67,68,6a,63,69,66,6c,76,78,68,6a
63,ff90,ffaf,ff85,ffd4,ff8a,ffdf,ff85,ffe4,ff83,ffd6,7f,ffc9,ff93,ffc6,ff85
ffcd,ff8f,ffd3,ff84,ffd7,ff88,ffdf,ff82,ffe2,ff84,ffdf,ff82,ffe9,ff80,ffea,ff80
ffe7,7f,ffe7,ff80,ffe3,ff80,ffe2,7f,ffe2,ff81,ffe3,ff80,ffe2,ff83,ffdf,ff80
ffe0,ff87,ffd1,ff83,ffd6,ff87,ffe3,ff83,ffdd,ff88,ffd6,ff82,ffdb,ff86,ffdb,ff81
ffd6,ff8b,ffc9,ff81,ffb2,ff85,ff90,7b,75,7e,ff87,75,ffa7,ff84,ffb9,78
ffaf,ff86,ff8a,7a,6c,ff8a,ffe0,7c,ffea,7f,ffea,7f,ffe8,7f,ffe8,7f
5d,7c,18,79,17,7f,16,7f,17,ff80,17,ff80,16,7f,17,7f
21,73,4f,77,1b,75,50,78,2a,73,54,74,69,6f,6b,6a
5e,73,50,6e,1e,7c,29,7b,31,7b,30,78,44,7c,ff81,71
31,79,2b,78,3b,6e,47,73,41,70,50,72,34,7a,27,78
22,7e,1f,7c,22,7e,24,7c,2c,79,41,77,39,7a,2f,78
39,79,42,75,39,74,42,72,49,73,32,73,39,78,2e,78
2c,7c,22,7b,22,7d,23,7d,2a,7c,23,7c,21,7d,28,7c
32,7a,2f,7a,43,78,56,72,47,71,45,75,4a,6d,44,74
3f,69,3e,74,47,67,42,73,44,76,3b,77,3f,78,40,7a
3f,ff80,43,7a,4a,ff89,ffd2,7b,ffd8,ff88,ffd8,7a,ffd6,ff87,ffd7,7e
ffd8,ff85,ffdf,7e,ffdd,ff85,ffdd,7d,ffde,ff86,ffde,7d,ffd3,ff8c,ffd3,7f
ffd8,ff8a,ffd7,7d,ffd3,ff8d,ffd1,ff80,ffd5,ff8d,ffc9,7e,ffc5,ff8f,ffc8,ff82
ffcf,ff87,ff9c,7b,6a,7b,69,69,70,7b,77,67,50,6e,74,6d
79,6f,58,69,62,7b,7a,6d,5d,78,71,70,ff8c,6c,46,7b
37,ff80,44,79,30,7e,34,79,30,7a,3c,77,4d,73,3e,74
5c,6e,5a,6f,64,61,67,6d,60,6a,5b,6c,66,72,78,6c
